Time (seconds), PosCmd (Theta) deg, PosFbk (Theta) deg, PosErr (Theta) deg, VelCmd (Theta) deg/msec, VelFbk (Theta) deg/msec, VelErr (Theta) deg/msec, AccCmd (Theta), AccErr (Theta), AccFbk (Theta), CurCmd (Theta), CurFbk (Theta), CurErr (Theta), AxisStatus (Theta), DriveStatus (Theta), PsoCounter0 (Theta), PsoStatus (Theta), WaveformActive (Theta), PsoWaveformActiveOnTime (Theta), PsoWaveformActivePulseCount (Theta), PsoWaveformActiveTotalTime (Theta)
1.111, 3697272.0000043586, 3697271.96, 0.04000435829162598, 18, 17.98, 0.02, 0, 0, 0, 0.3134287893772125, 0.240834578871727, 0.07259421050548553, 8585, 16851105, 2, 1052, 1, 100, 200, 1000
1.112, 3697290.0000043586, 3697289.98, 0.020004358291625977, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.11412246525287628, 0.18233919143676758, -0.0682167261838913, 8585, 16851073, 2, 1052, 1, 100, 200, 1000
1.113, 3697308.0000043586, 3697308.02, -0.019995641708374024, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.061592116951942444, 0.14032968878746033, -0.07873757183551788, 8585, 16851137, 899, 1052, 1, 100, 200, 1000
1.114, 3697326.0000043586, 3697326.04, -0.039995641708374025, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.04381291940808296, 0.16062957048416138, -0.11681665107607841, 8585, 16851009, 899, 1052, 1, 100, 200, 1000
1.115, 3697344.0000043586, 3697344.04, -0.039995641708374025, 18, 18, 0, 0, 0.02, -0.02, 0.1446123719215393, 0.11143381893634796, 0.033178552985191345, 8585, 16851041, 899, 1052, 1, 100, 200, 1000
1.116, 3697362.0000043586, 3697362.02, -0.019995641708374024, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.21779638528823853, 0.15037094056606293, 0.0674254447221756, 8585, 16850977, 899, 1052, 1, 100, 200, 1000
1.117, 3697380.0000043586, 3697379.98, 0.020004358291625977, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.2984764277935028, 0.21112920343875885, 0.08734722435474396, 8585, 16851105, 1, 1052, 1, 100, 200, 1000
1.118, 3697398.0000043586, 3697397.96, 0.04000435829162598, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.22841216623783112, 0.33134299516677856, -0.10293082892894745, 8585, 16851073, 3, 1052, 1, 100, 200, 1000
1.119, 3697416.0000043586, 3697415.98, 0.020004358291625977, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.14032770693302155, 0.1885024458169937, -0.04817473888397217, 8585, 16851137, 1, 1052, 1, 100, 200, 1000
1.12, 3697434.0000043586, 3697434.02, -0.019995641708374024, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.05619697645306587, 0.14917749166488647, -0.0929805152118206, 8585, 16851009, 899, 1052, 1, 100, 200, 1000
1.121, 3697452.0000043586, 3697452.04, -0.039995641708374025, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.12030550092458725, 0.0917375236749649, 0.028567977249622345, 8585, 16850977, 898, 1052, 1, 100, 200, 1000
1.122, 3697470.0000043586, 3697470.04, -0.039995641708374025, 18, 18, 0, 0, 0.02, -0.02, 0.15175199508666992, 0.11383210122585297, 0.037919893860816956, 8585, 16851105, 898, 1052, 1, 100, 200, 1000
1.123, 3697488.0000043586, 3697488.02, -0.019995641708374024, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.1912866234779358, 0.13700233399868011, 0.054284289479255676, 8585, 16851073, 899, 1052, 1, 100, 200, 1000
1.124, 3697506.0000043586, 3697505.98, 0.020004358291625977, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.3230363130569458, 0.19486050307750702, 0.12817580997943878, 8585, 16851137, 1, 1052, 1, 100, 200, 1000
1.125, 3697524.0000043586, 3697523.96, 0.04000435829162598, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.23171722888946533, 0.25361916422843933, -0.021901935338974, 8585, 16851009, 2, 1052, 1, 100, 200, 1000
1.1260000000000001, 3697542.0000043586, 3697541.96, 0.04000435829162598, 18, 18, 0, 0, -0.02, 0.02, 0.21598650515079498, 0.19292019307613373, 0.023066312074661255, 8585, 16851041, 3, 1052, 1, 100, 200, 1000
1.127, 3697560.0000043586, 3697559.96, 0.04000435829162598, 18, 18, 0, 0, 0, 0, 0.21980567276477814, 0.2224525511264801, -0.0026468783617019653, 8585, 16850977, 3, 1052, 1, 100, 200, 1000
1.1280000000000001, 3697578.0000043586, 3697577.98, 0.020004358291625977, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.19708821177482605, 0.17550410330295563, 0.021584108471870422, 8585, 16851105, 1, 1052, 1, 100, 200, 1000
1.129, 3697596.0000043586, 3697596.02, -0.019995641708374024, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.0775105357170105, 0.13322871923446655, -0.055718183517456055, 8585, 16851073, 900, 1052, 1, 100, 200, 1000
1.1300000000000001, 3697614.0000043586, 3697614.02, -0.019995641708374024, 18, 18, 0, 0, 0.04, -0.04, 0.1631040722131729, 0.15642628073692322, 0.006677791476249695, 8585, 16851137, 900, 1052, 1, 100, 200, 1000
1.131, 3697632.0000043586, 3697632, 4.358291625976563E-06, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.20281222462654114, 0.19507169723510742, 0.007740527391433716, 8585, 16851009, 1, 1052, 1, 100, 200, 1000
1.1320000000000001, 3697650.0000043586, 3697649.98, 0.020004358291625977, 18, 17.98, 0.02, 0, 0, 0, 0.19998764991760254, 0.25114357471466064, -0.051155924797058105, 8585, 16851041, 2, 1052, 1, 100, 200, 1000
1.133, 3697668.0000043586, 3697667.96, 0.04000435829162598, 18, 17.98, 0.02, 0, 0, 0, 0.22578872740268707, 0.314959317445755, -0.08917059004306793, 8585, 16851105, 2, 1052, 1, 100, 200, 1000
1.1340000000000001, 3697686.0000043586, 3697685.98, 0.020004358291625977, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.11704809218645096, 0.19369900226593018, -0.07665091007947922, 8585, 16851073, 1, 1052, 1, 100, 200, 1000
1.135, 3697704.0000043586, 3697704.02, -0.019995641708374024, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.07765806466341019, 0.1351388394832611, -0.05748077481985092, 8585, 16851137, 900, 1052, 1, 100, 200, 1000
1.1360000000000001, 3697722.0000043586, 3697722.02, -0.019995641708374024, 18, 18, 0, 0, 0.04, -0.04, 0.16845865547657013, 0.15988627076148987, 0.008572384715080261, 8585, 16851009, 899, 1052, 1, 100, 200, 1000
1.137, 3697740.0000043586, 3697740.02, -0.019995641708374024, 18, 18, 0, 0, 0, 0, 0.16603612899780273, 0.15427610278129578, 0.011760026216506958, 8585, 16851041, 899, 1052, 1, 100, 200, 1000
1.1380000000000001, 3697758.0000043586, 3697758.02, -0.019995641708374024, 18, 18, 0, 0, 0, 0, 0.164011150598526, 0.1715727597475052, -0.007561609148979187, 8585, 16850977, 900, 1052, 1, 100, 200, 1000
1.139, 3697776.0000043586, 3697775.98, 0.020004358291625977, 18, 17.96, 0.04, 0, 0.04, -0.04, 0.29045525193214417, 0.2212034910917282, 0.06925176084041595, 8585, 16851105, 2, 1052, 1, 100, 200, 1000
1.1400000000000001, 3697794.0000043586, 3697793.96, 0.04000435829162598, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.2203640639781952, 0.22370418906211853, -0.00334012508392334, 8585, 16851073, 3, 1052, 1, 100, 200, 1000
1.141, 3697812.0000043586, 3697811.98, 0.020004358291625977, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.21257591247558594, 0.22462248802185059, -0.012046575546264648, 8585, 16851137, 2, 1052, 1, 100, 200, 1000
1.1420000000000001, 3697830.0000043586, 3697830, 4.358291625976563E-06, 18, 18.02, -0.02, 0, 0, 0, 0.12067203223705292, 0.17874622344970703, -0.058074191212654114, 8585, 16851009, 900, 1052, 1, 100, 200, 1000
1.143, 3697848.0000043586, 3697848.04, -0.039995641708374025, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.06522086262702942, 0.10734277963638306, -0.04212191700935364, 8585, 16851041, 899, 1052, 1, 100, 200, 1000
1.1440000000000001, 3697866.0000043586, 3697866.04, -0.039995641708374025, 18, 18, 0, 0, 0.04, -0.04, 0.14824138581752777, 0.14142198860645294, 0.006819397211074829, 8585, 16850977, 898, 1052, 1, 100, 200, 1000
1.145, 3697884.0000043586, 3697884.04, -0.039995641708374025, 18, 18, 0, 0, 0, 0, 0.1437114030122757, 0.14095494151115417, 0.002756461501121521, 8585, 16851105, 899, 1052, 1, 100, 200, 1000
1.1460000000000001, 3697902.0000043586, 3697902, 4.358291625976563E-06, 18, 17.96, 0.04, 0, 0.04, -0.04, 0.2672865688800812, 0.1899467259645462, 0.07733984291553497, 8585, 16851137, 900, 1052, 1, 100, 200, 1000
1.147, 3697920.0000043586, 3697919.98, 0.020004358291625977, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.222114697098732, 0.2802928686141968, -0.05817817151546478, 8585, 16851009, 2, 1052, 1, 100, 200, 1000
1.1480000000000001, 3697938.0000043586, 3697937.96, 0.04000435829162598, 18, 17.98, 0.02, 0, 0, 0, 0.2218080759048462, 0.26960280537605286, -0.047794729471206665, 8585, 16851041, 2, 1052, 1, 100, 200, 1000
1.149, 3697956.0000043586, 3697955.98, 0.020004358291625977, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.16630417108535767, 0.20578165352344513, -0.03947748243808746, 8585, 16850977, 2, 1052, 1, 100, 200, 1000
1.1500000000000001, 3697974.0000043586, 3697974.02, -0.019995641708374024, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.06826692074537277, 0.1524820625782013, -0.08421514183282852, 8585, 16851105, 900, 1052, 1, 100, 200, 1000
1.151, 3697992.0000043586, 3697992.04, -0.039995641708374025, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.12880583107471466, 0.11107059568166733, 0.017735235393047333, 8585, 16851073, 899, 1052, 1, 100, 200, 1000
1.1520000000000001, 3698010.0000043586, 3698010.02, -0.019995641708374024, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.17492692172527313, 0.14998841285705566, 0.024938508868217468, 8585, 16851137, 899, 1052, 1, 100, 200, 1000
1.153, 3698028.0000043586, 3698028, 4.358291625976563E-06, 18, 17.98, 0.02, 0, 0, 0, 0.25785771012306213, 0.19813211262226105, 0.059725597500801086, 8585, 16851009, 1, 1052, 1, 100, 200, 1000
1.154, 3698046.0000043586, 3698045.96, 0.04000435829162598, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.30154091119766235, 0.235290065407753, 0.06625084578990936, 8585, 16851041, 2, 1052, 1, 100, 200, 1000
1.155, 3698064.0000043586, 3698063.96, 0.04000435829162598, 18, 18, 0, 0, -0.04, 0.04, 0.22405458986759186, 0.24207738041877747, -0.018022790551185608, 8585, 16850977, 3, 1052, 1, 100, 200, 1000
1.156, 3698082.0000043586, 3698081.98, 0.020004358291625977, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.13409344851970673, 0.1929977387189865, -0.058904290199279785, 8585, 16851105, 2, 1052, 1, 100, 200, 1000
1.157, 3698100.0000043586, 3698100.02, -0.019995641708374024, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.07126804441213608, 0.14344534277915955, -0.07217729836702347, 8585, 16851073, 900, 1052, 1, 100, 200, 1000
1.158, 3698118.0000043586, 3698118.04, -0.039995641708374025, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.09012308716773987, 0.13055047392845154, -0.04042738676071167, 8585, 16851009, 899, 1052, 1, 100, 200, 1000
1.159, 3698136.0000043586, 3698136.04, -0.039995641708374025, 18, 18, 0, 0, 0.02, -0.02, 0.1465049535036087, 0.1402839720249176, 0.006220981478691101, 8585, 16851041, 898, 1052, 1, 100, 200, 1000
1.16, 3698154.0000043586, 3698154.04, -0.039995641708374025, 18, 18, 0, 0, 0, 0, 0.14553600549697876, 0.1311575472354889, 0.014378458261489868, 8585, 16850977, 899, 1052, 1, 100, 200, 1000
1.161, 3698172.0000043586, 3698171.98, 0.020004358291625977, 18, 17.94, 0.06, 0, 0.06, -0.06, 0.2970246374607086, 0.2164558321237564, 0.08056880533695221, 8585, 16851105, 1, 1052, 1, 100, 200, 1000
1.162, 3698190.0000043586, 3698189.96, 0.04000435829162598, 18, 17.98, 0.02, 0, -0.04, 0.04, 0.2634441554546356, 0.2501648962497711, 0.013279259204864502, 8585, 16851073, 2, 1052, 1, 100, 200, 1000
1.163, 3698208.0000043586, 3698207.98, 0.020004358291625977, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.11097454279661179, 0.18170395493507385, -0.07072941213846207, 8585, 16851137, 2, 1052, 1, 100, 200, 1000
1.164, 3698226.0000043586, 3698226, 4.358291625976563E-06, 18, 18.02, -0.02, 0, 0, 0, 0.15115907788276672, 0.17209476232528687, -0.02093568444252014, 8585, 16851009, 900, 1052, 1, 100, 200, 1000
1.165, 3698244.0000043586, 3698244.04, -0.039995641708374025, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.10408595204353333, 0.09178189933300018, 0.012304052710533142, 8585, 16851041, 898, 1052, 1, 100, 200, 1000
1.166, 3698262.0000043586, 3698262.06, -0.05999564170837402, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.1254599243402481, 0.10647960752248764, 0.018980316817760468, 8585, 16850977, 898, 1052, 1, 100, 200, 1000
1.167, 3698280.0000043586, 3698280.04, -0.039995641708374025, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.16783612966537476, 0.1456741839647293, 0.022161945700645447, 8585, 16851105, 899, 1052, 1, 100, 200, 1000
1.168, 3698298.0000043586, 3698298, 4.358291625976563E-06, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.27651074528694153, 0.16883309185504913, 0.1076776534318924, 8585, 16851073, 1, 1052, 1, 100, 200, 1000
1.169, 3698316.0000043586, 3698315.96, 0.04000435829162598, 18, 17.96, 0.04, 0, 0, 0, 0.3117767870426178, 0.30907320976257324, 0.0027035772800445557, 8585, 16851137, 3, 1052, 1, 100, 200, 1000
1.17, 3698334.0000043586, 3698333.94, 0.06000435829162598, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.27619364857673645, 0.31849205493927, -0.04229840636253357, 8585, 16851009, 3, 1052, 1, 100, 200, 1000
1.171, 3698352.0000043586, 3698351.96, 0.04000435829162598, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.18867051601409912, 0.172008216381073, 0.016662299633026123, 8585, 16850977, 2, 1052, 1, 100, 200, 1000
1.172, 3698370.0000043586, 3698370.02, -0.019995641708374024, 18, 18.06, -0.06, 0, -0.04, 0.04, 0.11123590171337128, 0.15796630084514618, -0.0467303991317749, 8585, 16851105, 900, 1052, 1, 100, 200, 1000
1.173, 3698388.0000043586, 3698388.02, -0.019995641708374024, 18, 18, 0, 0, 0.06, -0.06, 0.1628076583147049, 0.12942762672901154, 0.03338003158569336, 8585, 16851073, 899, 1052, 1, 100, 200, 1000
1.174, 3698406.0000043586, 3698406.02, -0.019995641708374024, 18, 18, 0, 0, 0, 0, 0.1556989699602127, 0.11276082694530487, 0.04293814301490784, 8585, 16851137, 899, 1052, 1, 100, 200, 1000
1.175, 3698424.0000043586, 3698424.02, -0.019995641708374024, 18, 18, 0, 0, 0, 0, 0.15499983727931976, 0.1717638522386551, -0.016764014959335327, 8585, 16851009, 900, 1052, 1, 100, 200, 1000
1.176, 3698442.0000043586, 3698441.98, 0.020004358291625977, 18, 17.96, 0.04, 0, 0.04, -0.04, 0.23941347002983093, 0.21398857235908508, 0.02542489767074585, 8585, 16851041, 2, 1052, 1, 100, 200, 1000
1.177, 3698460.0000043586, 3698459.96, 0.04000435829162598, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.21699197590351105, 0.24007713794708252, -0.023085162043571472, 8585, 16850977, 3, 1052, 1, 100, 200, 1000
1.178, 3698478.0000043586, 3698477.96, 0.04000435829162598, 18, 18, 0, 0, -0.02, 0.02, 0.22478705644607544, 0.21602429449558258, 0.008762761950492859, 8585, 16851105, 3, 1052, 1, 100, 200, 1000
1.179, 3698496.0000043586, 3698495.98, 0.020004358291625977, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.14749373495578766, 0.1813012659549713, -0.033807530999183655, 8585, 16851073, 2, 1052, 1, 100, 200, 1000
1.18, 3698514.0000043586, 3698514.02, -0.019995641708374024, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.16026000678539276, 0.16969572007656097, -0.009435713291168213, 8585, 16851137, 900, 1052, 1, 100, 200, 1000
1.181, 3698532.0000043586, 3698532.04, -0.039995641708374025, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.061484675854444504, 0.138777494430542, -0.07729281857609749, 8585, 16851009, 898, 1052, 1, 100, 200, 1000
1.182, 3698550.0000043586, 3698550.04, -0.039995641708374025, 18, 18, 0, 0, 0.02, -0.02, 0.14096787571907043, 0.07709430158138275, 0.06387357413768768, 8585, 16851041, 898, 1052, 1, 100, 200, 1000
1.183, 3698568.0000043586, 3698568.02, -0.019995641708374024, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.2469397336244583, 0.1761326640844345, 0.0708070695400238, 8585, 16851105, 900, 1052, 1, 100, 200, 1000
1.184, 3698586.0000043586, 3698585.98, 0.020004358291625977, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.3019963204860687, 0.20968487858772278, 0.09231144189834595, 8585, 16851073, 2, 1052, 1, 100, 200, 1000
1.185, 3698604.0000043586, 3698603.96, 0.04000435829162598, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.2917823791503906, 0.2680749297142029, 0.023707449436187744, 8585, 16851137, 2, 1052, 1, 100, 200, 1000
1.186, 3698622.0000043586, 3698621.98, 0.020004358291625977, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.17536771297454834, 0.186509907245636, -0.011142194271087646, 8585, 16851009, 1, 1052, 1, 100, 200, 1000
1.187, 3698640.0000043586, 3698640.02, -0.019995641708374024, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.10864993929862976, 0.12360945343971252, -0.014959514141082764, 8585, 16851041, 899, 1052, 1, 100, 200, 1000
1.188, 3698658.0000043586, 3698658.06, -0.05999564170837402, 18, 18.04, -0.04, 0, 0, 0, 0.08616148680448532, 0.11765974014997482, -0.0314982533454895, 8585, 16850977, 898, 1052, 1, 100, 200, 1000
1.189, 3698676.0000043586, 3698676.04, -0.039995641708374025, 18, 17.98, 0.02, 0, 0.06, -0.06, 0.19481045007705688, 0.12335249036550522, 0.07145795971155167, 8585, 16851105, 898, 1052, 1, 100, 200, 1000
1.19, 3698694.0000043586, 3698694.02, -0.019995641708374024, 18, 17.98, 0.02, 0, 0, 0, 0.24378405511379242, 0.1481955349445343, 0.09558852016925812, 8585, 16851073, 900, 1052, 1, 100, 200, 1000
1.191, 3698712.0000043586, 3698711.98, 0.020004358291625977, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.29175814986228943, 0.22518238425254822, 0.06657576560974121, 8585, 16851137, 2, 1052, 1, 100, 200, 1000
1.192, 3698730.0000043577, 3698729.94, 0.06000435769557953, 17.999999999403954, 17.96, 0.03999999940395355, -5.960464477539063E-10, -5.960464477539063E-10, 0, 0.33211442828178406, 0.29805850982666016, 0.0340559184551239, 8585, 16851009, 4, 1052, 1, 100, 200, 1000
1.193, 3698748.0000043577, 3698747.96, 0.04000435769557953, 18, 18.02, -0.02, 5.960464477539063E-10, -0.05999999940395355, 0.06, 0.1271420121192932, 0.19867780804634094, -0.07153579592704773, 8585, 16851041, 3, 1052, 1, 100, 200, 1000
1.194, 3698766.0000043577, 3698766, 4.3576955795288086E-06, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.144583597779274, 0.17802640795707703, -0.03344281017780304, 8585, 16850977, 1, 1052, 1, 100, 200, 1000
1.195, 3698784.0000043577, 3698784, 4.3576955795288086E-06, 18, 18, 0, 0, 0.04, -0.04, 0.18734920024871826, 0.15622574090957642, 0.031123459339141846, 8585, 16851105, 900, 1052, 1, 100, 200, 1000
1.196, 3698802.0000043577, 3698802.02, -0.019995642304420472, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.12630486488342285, 0.1385575532913208, -0.01225268840789795, 8585, 16851137, 900, 1052, 1, 100, 200, 1000
1.197, 3698820.0000043577, 3698820, 4.3576955795288086E-06, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.26503923535346985, 0.161489337682724, 0.10354989767074585, 8585, 16851009, 900, 1052, 1, 100, 200, 1000
1.198, 3698838.0000043577, 3698837.98, 0.02000435769557953, 18, 17.98, 0.02, 0, 0, 0, 0.2751396894454956, 0.22289212048053741, 0.05224756896495819, 8585, 16851041, 2, 1052, 1, 100, 200, 1000
1.199, 3698856.0000043577, 3698855.96, 0.04000435769557953, 18, 17.98, 0.02, 0, 0, 0, 0.23627682030200958, 0.276175320148468, -0.039898499846458435, 8585, 16850977, 3, 1052, 1, 100, 200, 1000
1.2, 3698874.0000043577, 3698873.96, 0.04000435769557953, 18, 18, 0, 0, -0.02, 0.02, 0.2278113067150116, 0.21628887951374054, 0.011522427201271057, 8585, 16851105, 2, 1052, 1, 100, 200, 1000
1.201, 3698892.0000043577, 3698892, 4.3576955795288086E-06, 18, 18.04, -0.04, 0, -0.04, 0.04, 0.1984614133834839, 0.1775001585483551, 0.020961254835128784, 8585, 16851073, 1, 1052, 1, 100, 200, 1000
1.202, 3698910.0000043577, 3698910.02, -0.019995642304420472, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.08797410875558853, 0.15039825439453125, -0.06242414563894272, 8585, 16851137, 900, 1052, 1, 100, 200, 1000
1.203, 3698928.0000043577, 3698928.04, -0.03999564230442047, 18, 18.02, -0.02, 0, 0, 0, 0.08913661539554596, 0.14414507150650024, -0.055008456110954285, 8585, 16851009, 899, 1052, 1, 100, 200, 1000
1.204, 3698946.0000043577, 3698946.02, -0.019995642304420472, 18, 17.98, 0.02, 0, 0.04, -0.04, 0.21202629804611206, 0.15700633823871613, 0.055019959807395935, 8585, 16851041, 900, 1052, 1, 100, 200, 1000
1.205, 3698964.0000043577, 3698963.98, 0.02000435769557953, 18, 17.96, 0.04, 0, 0.02, -0.02, 0.2824397683143616, 0.28798478841781616, -0.00554502010345459, 8585, 16850977, 2, 1052, 1, 100, 200, 1000
1.206, 3698982.0000043577, 3698981.96, 0.04000435769557953, 18, 17.98, 0.02, 0, -0.02, 0.02, 0.3019336760044098, 0.2526790499687195, 0.04925462603569031, 8585, 16851105, 2, 1052, 1, 100, 200, 1000
1.207, 3699000.0000043577, 3698999.96, 0.04000435769557953, 18, 18, 0, 0, -0.02, 0.02, 0.18565338850021362, 0.24582631886005402, -0.06017293035984039, 8585, 16851073, 2, 1052, 1, 100, 200, 1000
1.208, 3699018.0000043577, 3699018, 4.3576955795288086E-06, 18, 18.04, -0.04, 0, -0.04, 0.04, 0.09382840991020203, 0.18396823108196259, -0.09013982117176056, 8585, 16851009, 1, 1052, 1, 100, 200, 1000
1.209, 3699036.0000043577, 3699036.04, -0.03999564230442047, 18, 18.04, -0.04, 0, 0, 0, 0.053762223571538925, 0.13107526302337646, -0.07731303945183754, 8585, 16851041, 898, 1052, 1, 100, 200, 1000
1.21, 3699054.0000043577, 3699054.06, -0.05999564230442047, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.13114336133003235, 0.08629151433706284, 0.04485184699296951, 8585, 16850977, 897, 1052, 1, 100, 200, 1000
1.211, 3699072.0000043577, 3699072.06, -0.05999564230442047, 18, 18, 0, 0, 0.02, -0.02, 0.12225976586341858, 0.12111640721559525, 0.0011433586478233337, 8585, 16851105, 898, 1052, 1, 100, 200, 1000
1.212, 3699090.0000043577, 3699090.02, -0.019995642304420472, 18, 17.96, 0.04, 0, 0.04, -0.04, 0.2609092593193054, 0.158349871635437, 0.10255938768386841, 8585, 16851073, 900, 1052, 1, 100, 200, 1000
1.213, 3699108.0000043577, 3699107.98, 0.02000435769557953, 18, 17.96, 0.04, 0, 0, 0, 0.291695773601532, 0.23987171053886414, 0.05182406306266785, 8585, 16851137, 2, 1052, 1, 100, 200, 1000
1.214, 3699126.0000043577, 3699125.94, 0.06000435769557953, 18, 17.96, 0.04, 0, 0, 0, 0.2899923324584961, 0.23974528908729553, 0.05024704337120056, 8585, 16851009, 3, 1052, 1, 100, 200, 1000
1.215, 3699144.0000043577, 3699143.96, 0.04000435769557953, 18, 18.02, -0.02, 0, -0.06, 0.06, 0.21967583894729614, 0.17874467372894287, 0.04093116521835327, 8585, 16851041, 2, 1052, 1, 100, 200, 1000
1.216, 3699162.0000043577, 3699162, 4.3576955795288086E-06, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.08698564022779465, 0.18741309642791748, -0.10042745620012283, 8585, 16850977, 1, 1052, 1, 100, 200, 1000
1.217, 3699180.0000043577, 3699180, 4.3576955795288086E-06, 18, 18, 0, 0, 0.04, -0.04, 0.21649138629436493, 0.16500358283519745, 0.05148780345916748, 8585, 16851105, 900, 1052, 1, 100, 200, 1000
1.218, 3699198.0000043577, 3699198.02, -0.019995642304420472, 18, 18.02, -0.02, 0, -0.02, 0.02, 0.1671614646911621, 0.13489089906215668, 0.03227056562900543, 8585, 16851073, 899, 1052, 1, 100, 200, 1000
1.219, 3699216.0000043577, 3699216.02, -0.019995642304420472, 18, 18, 0, 0, 0.02, -0.02, 0.18322943150997162, 0.16369779407978058, 0.01953163743019104, 8585, 16851137, 900, 1052, 1, 100, 200, 1000
1.22, 3699234.0000043577, 3699234, 4.3576955795288086E-06, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.2424735277891159, 0.19576400518417358, 0.04670952260494232, 8585, 16851009, 1, 1052, 1, 100, 200, 1000
1.221, 3699252.0000043577, 3699251.98, 0.02000435769557953, 18, 17.98, 0.02, 0, 0, 0, 0.20327319204807281, 0.26526519656181335, -0.06199200451374054, 8585, 16850977, 2, 1052, 1, 100, 200, 1000
1.222, 3699270.0000043577, 3699269.96, 0.04000435769557953, 18, 17.98, 0.02, 0, 0, 0, 0.27221256494522095, 0.2326446771621704, 0.03956788778305054, 8585, 16851105, 2, 1052, 1, 100, 200, 1000
1.223, 3699288.0000043577, 3699287.98, 0.02000435769557953, 18, 18.02, -0.02, 0, -0.04, 0.04, 0.20341981947422028, 0.1892201453447342, 0.014199674129486084, 8585, 16851073, 2, 1052, 1, 100, 200, 1000
1.224, 3699306.0000043577, 3699306.02, -0.019995642304420472, 18, 18.04, -0.04, 0, -0.02, 0.02, 0.16492405533790588, 0.1570528894662857, 0.007871165871620178, 8585, 16851137, 900, 1052, 1, 100, 200, 1000
1.225, 3699324.0000043577, 3699324.04, -0.03999564230442047, 18, 18.02, -0.02, 0, 0.02, -0.02, 0.12892432510852814, 0.12757380306720734, 0.0013505220413208008, 8585, 16851009, 898, 1052, 1, 100, 200, 1000
1.226, 3699342.0000043577, 3699342.04, -0.03999564230442047, 18, 18, 0, 0, 0.02, -0.02, 0.14259114861488342, 0.11609842628240585, 0.02649272233247757, 8585, 16851041, 899, 1052, 1, 100, 200, 1000
1.227, 3699360.0000043577, 3699360.02, -0.019995642304420472, 18, 17.98, 0.02, 0, 0.02, -0.02, 0.18102489411830902, 0.1838466376066208, -0.0028217434883117676, 8585, 16850977, 900, 1052, 1, 100, 200, 1000
1.228, 3699378.0000043577, 3699378, 4.3576955795288086E-06, 18, 17.98, 0.02, 0, 0, 0, 0.22372661530971527, 0.19974426925182343, 0.023982346057891846, 8585, 16851105, 1, 1052, 1, 100, 200, 1000
1.229, 3699396.0000043577, 3699395.98, 0.02000435769557953, 18, 17.98, 0.02, 0, 0, 0, 0.2352396845817566, 0.23462677001953125, 0.0006129145622253418, 8585, 16851073, 2, 1052, 1, 100, 200, 1000
